val/rec_loss_step/epoch_7,val/aeloss_step/epoch_7,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,val/rec_loss_step/epoch_8,val/aeloss_step/epoch_8,val/rec_loss_step/epoch_9,val/aeloss_step/epoch_9,val/rec_loss_step/epoch_10,val/aeloss_step/epoch_10,val/rec_loss_step/epoch_11,val/aeloss_step/epoch_11,val/rec_loss_step/epoch_12,val/aeloss_step/epoch_12
0.11151371896266937,0.12657961249351501,2022-08-21 23:39:04.725154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:40:33.881232,0.20216573774814606,0.20216573774814606,0.018036987632513046,0.15723270177841187,0.15723270177841187,0.12057220935821533,0.9127947688102722,1.0,0.02946559339761734,1.000233769416809,1.000233769416809,-0.028701206669211388,-0.028340021148324013,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:41:57.685392,0.14972561597824097,0.14972561597824097,0.016699785366654396,0.18895666301250458,0.18895666301250458,0.14409884810447693,1.7213529348373413,1.0,-0.03249237313866615,0.9999464750289917,0.9999464750289917,0.032879043370485306,0.03276968374848366,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:43:21.112463,0.21772858500480652,0.21772858500480652,0.018473157659173012,0.1613762229681015,0.1613762229681015,0.12069787085056305,4.9344706535339355,1.0,0.007676445879042149,1.0006561279296875,1.0006561279296875,-0.00743347592651844,-0.006121272686868906,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:44:43.319754,0.32476702332496643,0.32476702332496643,0.01824107952415943,0.14902593195438385,0.14902593195438385,0.11163055896759033,0.725468635559082,1.0,0.2171010673046112,0.9998100996017456,0.9998100996017456,-0.21509642899036407,-0.21547631919384003,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:46:05.515877,0.8304424285888672,0.8304424285888672,0.016826439648866653,0.16432726383209229,0.16432726383209229,0.13275885581970215,1.8919267654418945,1.0,0.34318915009498596,1.0067837238311768,1.0067837238311768,-0.3411731421947479,-0.3400469720363617,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:47:28.859641,0.3425196409225464,0.3425196409225464,0.019130170345306396,0.17559367418289185,0.17559367418289185,0.12943264842033386,2.638056516647339,1.0,0.05602450668811798,1.0003235340118408,1.0003235340118408,-0.0544961579144001,-0.05384908244013786,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:48:50.877814,0.37978148460388184,0.37978148460388184,0.01785074733197689,0.1763169765472412,0.1763169765472412,0.1273188591003418,1.0779789686203003,1.0,0.17218679189682007,0.9994994401931763,0.9994994401931763,-0.17051781713962555,-0.17151907086372375,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:50:13.014121,0.3239189088344574,0.3239189088344574,0.01873908005654812,0.18541651964187622,0.18541651964187622,0.14546585083007812,5.482003211975098,1.0,0.02184663526713848,1.0006632804870605,1.0006632804870605,-0.022381320595741272,-0.02105465531349182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:51:35.170577,0.0053605325520038605,0.0053605325520038605,0.01689605787396431,0.1375049203634262,0.1375049203634262,0.10510541498661041,1.8097437620162964,1.0,-0.08235444873571396,1.0003926753997803,1.0003926753997803,0.08242905884981155,0.0832144021987915,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:52:57.755024,0.04355781525373459,0.04355781525373459,0.01744590513408184,0.1486034393310547,0.1486034393310547,0.11642031371593475,1.275390625,1.0,-0.09604236483573914,0.9991981983184814,0.9991981983184814,0.09877170622348785,0.09716815501451492,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:54:21.198381,0.1651090681552887,0.1651090681552887,0.016747284680604935,0.17452983558177948,0.17452983558177948,0.14108458161354065,8.69778823852539,1.0,-0.003008586587384343,1.000098705291748,1.000098705291748,0.003359160153195262,0.00355659332126379,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:55:43.233661,0.004734337329864502,0.004734337329864502,0.017466828227043152,0.2090030312538147,0.2090030312538147,0.15221746265888214,25.956846237182617,1.0,-0.008542467840015888,1.0018165111541748,1.0018165111541748,0.0075636389665305614,0.01119665801525116,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:57:05.339459,0.12979336082935333,0.12979336082935333,0.0167961698025465,0.1466521918773651,0.1466521918773651,0.11040762066841125,0.28264155983924866,1.0,-0.1190730556845665,0.9974894523620605,0.9974894523620605,0.12310607731342316,0.11808497458696365,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:58:27.448780,0.19562923908233643,0.19562923908233643,0.016136350110173225,0.14233095943927765,0.14233095943927765,0.1167786717414856,2.452000379562378,1.0,0.015155758708715439,1.0000600814819336,1.0000600814819336,-0.014632984064519405,-0.014512798748910427,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-21 23:59:49.569897,0.4148358702659607,0.4148358702659607,0.017115894705057144,0.1774434745311737,0.1774434745311737,0.13561327755451202,1.0193824768066406,1.0,0.2160881906747818,1.000257968902588,1.000257968902588,-0.2109026461839676,-0.21038687229156494,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:01:11.607596,0.036757942289114,0.036757942289114,0.017536710947752,0.1356053352355957,0.1356053352355957,0.10406516492366791,0.5500956773757935,1.0,-0.2115706503391266,0.9993463158607483,0.9993463158607483,0.21351134777069092,0.21207349002361298,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:02:33.789317,0.2614443302154541,0.2614443302154541,0.01719791814684868,0.1477312296628952,0.1477312296628952,0.11305007338523865,1.547320008277893,1.0,0.062375713139772415,1.0051946640014648,1.0051946640014648,-0.06290730088949203,-0.06169459968805313,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:03:55.905060,0.20647089183330536,0.20647089183330536,0.01724899373948574,0.1608940213918686,0.1608940213918686,0.1213051825761795,0.702772319316864,1.0,0.04030875489115715,0.9979562163352966,0.9979562163352966,-0.03187895193696022,-0.03596658632159233,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:05:18.305654,-0.20712023973464966,-0.20712023973464966,0.01781391352415085,0.1736716330051422,0.1736716330051422,0.13419771194458008,3.7195053100585938,1.0,-0.1071663424372673,1.0000218152999878,1.0000218152999878,0.10709306597709656,0.10713668912649155,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:06:40.697464,0.07364997267723083,0.07364997267723083,0.01745586283504963,0.18033330142498016,0.18033330142498016,0.14032231271266937,1.395311951637268,1.0,-0.08896876871585846,1.0018413066864014,1.0018413066864014,0.0898067057132721,0.09348920732736588,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:08:04.346146,0.09850628674030304,0.09850628674030304,0.01760232076048851,0.16143207252025604,0.16143207252025604,0.12511548399925232,1.14903724193573,1.0,-0.07008311152458191,0.9997667074203491,0.9997667074203491,0.07253117859363556,0.07206448912620544,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:09:26.692901,0.09912717342376709,0.09912717342376709,0.016895169392228127,0.14287173748016357,0.14287173748016357,0.10766167938709259,1.3003156185150146,1.0,-0.046634625643491745,0.9995949268341064,0.9995949268341064,0.047854550182819366,0.047044459730386734,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-22 00:10:48.843439,0.2308788001537323,0.2308788001537323,0.017481394112110138,0.16741089522838593,0.16741089522838593,0.12673653662204742,4.297088623046875,1.0,0.010701783932745457,1.0010185241699219,1.0010185241699219,-0.011765293776988983,-0.00972825475037098,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
