val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch
0.1626938283443451,0.16560131311416626,2022-08-10 00:38:54.734344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:40:23.123640,0.33423885703086853,0.33423885703086853,0.0031393696554005146,0.22245661914348602,0.22245661914348602,0.17059938609600067,0.9240983128547668,1.0,0.11756633967161179,1.0002657175064087,1.0002657175064087,-0.11409232020378113,-0.11374273151159286,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:41:46.678492,0.399230420589447,0.399230420589447,0.0033596879802644253,0.20702634751796722,0.20702634751796722,0.1542404592037201,2.3078114986419678,1.0,0.08182834088802338,1.0003454685211182,1.0003454685211182,-0.08023180067539215,-0.07954080402851105,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:43:10.225938,0.4067386984825134,0.4067386984825134,0.002956679556518793,0.18058530986309052,0.18058530986309052,0.14024735987186432,4.247374534606934,1.0,0.0525493286550045,1.0002206563949585,1.0002206563949585,-0.05183344706892967,-0.05139214172959328,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:44:32.315469,0.3818186819553375,0.3818186819553375,0.00296981749124825,0.17509686946868896,0.17509686946868896,0.13488808274269104,1.2452727556228638,1.0,0.16362035274505615,1.0155545473098755,1.0155545473098755,-0.16275444626808167,-0.1643148511648178,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:45:54.341583,0.35831642150878906,0.35831642150878906,0.002981137717142701,0.23770663142204285,0.23770663142204285,0.1613626480102539,1.9466609954833984,1.0,0.06042586639523506,0.9994403123855591,0.9994403123855591,-0.0582556426525116,-0.0593750961124897,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:47:17.589741,0.23322366178035736,0.23322366178035736,0.002891714219003916,0.17422859370708466,0.17422859370708466,0.13812145590782166,0.46875545382499695,1.0,0.11968576163053513,0.9999022483825684,0.9999022483825684,-0.1163976714015007,-0.11659682542085648,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:48:39.678519,0.18211397528648376,0.18211397528648376,0.002939681988209486,0.23154233396053314,0.23154233396053314,0.17316076159477234,0.9862757921218872,1.0,-0.05309676006436348,1.000716209411621,1.000716209411621,0.05420128256082535,0.05559089779853821,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:50:02.057265,0.3094805181026459,0.3094805181026459,0.003105693496763706,0.25368914008140564,0.25368914008140564,0.18197250366210938,2.3614704608917236,1.0,0.022310534492135048,1.0008445978164673,1.0008445978164673,-0.015641795471310616,-0.013952658511698246,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-10 00:51:24.309865,0.14058876037597656,0.14058876037597656,0.0028967030812054873,0.23494794964790344,0.23494794964790344,0.17699524760246277,1.3351380825042725,1.0,-0.07284331321716309,0.9994351863861084,0.9994351863861084,0.07434755563735962,0.07321787625551224,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
