val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4,val/rec_loss_step/epoch_5,val/aeloss_step/epoch_5
1.1959961652755737,1.2476611137390137,2022-08-19 01:36:10.814837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:37:50.447662,1.3356987237930298,1.3356987237930298,0.22024479508399963,1.1154539585113525,1.1154539585113525,0.7314056158065796,0.08570734411478043,0.0,0.3832225501537323,0.0,0.0,-0.4359601140022278,-0.32839661836624146,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:39:14.471344,4.2397894859313965,4.2397894859313965,3.2774581909179688,0.9623311758041382,0.9623311758041382,0.713289201259613,0.16866445541381836,0.0,0.3757650554180145,0.0,0.0,-0.40615615248680115,-0.3824969232082367,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:40:38.438480,6.497793674468994,6.497793674468994,5.569738388061523,0.9280552268028259,0.9280552268028259,0.6715649962425232,0.25433120131492615,0.0,0.4144634008407593,0.0,0.0,-0.4144987165927887,-0.4276835322380066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:42:01.125488,5.51837158203125,5.51837158203125,4.653753757476807,0.8646180033683777,0.8646180033683777,0.6424523591995239,0.3948122262954712,0.0,0.4424779415130615,0.0,0.0,-0.3804040551185608,-0.43147170543670654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:43:23.992126,1.7063615322113037,1.7063615322113037,0.8925074934959412,0.8138540983200073,0.8138540983200073,0.6438620090484619,0.5815245509147644,0.0,0.4296915829181671,0.0,0.0,-0.4096437394618988,-0.4312129020690918,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:44:47.910790,2.1574127674102783,2.1574127674102783,1.3947266340255737,0.7626861929893494,0.7626861929893494,0.60028076171875,1.1282881498336792,0.0,0.4195369482040405,0.0,0.0,-0.4287871718406677,-0.4283587336540222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:46:10.583244,1.3942254781723022,1.3942254781723022,0.6445306539535522,0.74969482421875,0.74969482421875,0.580672562122345,0.7488496899604797,0.0,0.38428136706352234,0.0,0.0,-0.4037725329399109,-0.400719553232193,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:47:33.290094,1.212144136428833,1.212144136428833,0.495773583650589,0.7163705825805664,0.7163705825805664,0.5715705156326294,0.6044961810112,0.0,0.4229205846786499,0.0,0.0,-0.448458194732666,-0.4122548997402191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-19 01:48:55.979746,1.1839728355407715,1.1839728355407715,0.459516704082489,0.7244561910629272,0.7244561910629272,0.5538910031318665,0.9140419363975525,0.0,0.40740466117858887,0.0,0.0,-0.41532477736473083,-0.4212398827075958,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
