val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4,val/rec_loss_step/epoch_5,val/aeloss_step/epoch_5
1.360888957977295,1.4106988906860352,2022-08-17 23:37:30.709146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:39:13.565869,1.6198039054870605,1.6198039054870605,0.3245479166507721,1.2952560186386108,1.2952560186386108,0.8776965141296387,0.3416129946708679,0.0,0.3488313853740692,0.0,0.0,-0.3959406912326813,-0.41446927189826965,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:40:37.149676,1.220533013343811,1.220533013343811,0.22622939944267273,0.9943035840988159,0.9943035840988159,0.7091113328933716,0.3824750483036041,0.0,0.30830082297325134,0.0,0.0,-0.4219784438610077,-0.3546649217605591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:42:00.600495,2.74853515625,2.74853515625,1.798897385597229,0.9496378898620605,0.9496378898620605,0.6656167507171631,0.2641328275203705,0.0,0.42335230112075806,0.0,0.0,-0.3931311070919037,-0.3968978226184845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:43:23.221848,3.4538745880126953,3.4538745880126953,2.6375927925109863,0.8162816762924194,0.8162816762924194,0.600484311580658,0.3459416329860687,0.0,0.4069802761077881,0.0,0.0,-0.39482077956199646,-0.36655619740486145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:44:45.265590,3.367722511291504,3.367722511291504,2.454922676086426,0.9127997159957886,0.9127997159957886,0.6590702533721924,0.41277313232421875,0.0,0.37895888090133667,0.0,0.0,-0.4244357645511627,-0.40660184621810913,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:46:08.607140,1.8995743989944458,1.8995743989944458,1.0906158685684204,0.8089585304260254,0.8089585304260254,0.5994870662689209,0.3677191436290741,0.0,0.4116775393486023,0.0,0.0,-0.43501514196395874,-0.42362311482429504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:47:30.865697,1.3088679313659668,1.3088679313659668,0.36806565523147583,0.940802276134491,0.940802276134491,0.6637256741523743,0.8290436863899231,0.0,0.410881906747818,0.0,0.0,-0.42931708693504333,-0.41454705595970154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:48:53.047105,1.2631680965423584,1.2631680965423584,0.4265797436237335,0.8365883231163025,0.8365883231163025,0.6193053126335144,0.6318958401679993,0.0,0.39129218459129333,0.0,0.0,-0.4099474549293518,-0.4112658202648163,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:50:15.160482,1.1736881732940674,1.1736881732940674,0.3628648519515991,0.8108233213424683,0.8108233213424683,0.615363597869873,0.6593652367591858,0.0,0.42143264412879944,0.0,0.0,-0.4024898409843445,-0.394613653421402,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:51:37.437199,1.2549408674240112,1.2549408674240112,0.46434712409973145,0.7905937433242798,0.7905937433242798,0.6124452352523804,0.5792078375816345,0.0,0.37447401881217957,0.0,0.0,-0.40225884318351746,-0.40690404176712036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:53:00.816442,1.1512596607208252,1.1512596607208252,0.43291568756103516,0.71834397315979,0.71834397315979,0.5530848503112793,0.8084737658500671,0.0,0.41766229271888733,0.0,0.0,-0.4165112376213074,-0.3933001756668091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:54:22.992742,0.9565011262893677,0.9565011262893677,0.18758979439735413,0.7689113020896912,0.7689113020896912,0.5876476764678955,1.0282918214797974,0.0,0.385501891374588,0.0,0.0,-0.3718823790550232,-0.3410523235797882,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:55:48.898126,0.9266884326934814,0.9266884326934814,0.22452963888645172,0.7021588087081909,0.7021588087081909,0.5306686162948608,0.6350084543228149,0.0,0.42137688398361206,0.0,0.0,-0.41525033116340637,-0.40981537103652954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:57:11.474219,0.8692224621772766,0.8692224621772766,0.16095800697803497,0.7082644701004028,0.7082644701004028,0.5223480463027954,0.4116690754890442,0.0,0.32830607891082764,0.0,0.0,-0.38871514797210693,-0.3677352964878082,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-17 23:58:33.684368,0.8694440722465515,0.8694440722465515,0.19191689789295197,0.6775271892547607,0.6775271892547607,0.5125545263290405,0.508825957775116,0.0,0.4084451198577881,0.0,0.0,-0.4057385325431824,-0.39559364318847656,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:00:00.000694,1.0284279584884644,1.0284279584884644,0.2995237410068512,0.7289042472839355,0.7289042472839355,0.5075008869171143,0.2724967896938324,0.0,0.3998481035232544,0.0,0.0,-0.40562939643859863,-0.3883776068687439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:01:22.241272,0.8600934743881226,0.8600934743881226,0.2579931616783142,0.6021003127098083,0.6021003127098083,0.461045503616333,0.436560720205307,0.0,0.39223355054855347,0.0,0.0,-0.39697086811065674,-0.3950164318084717,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:02:44.445714,0.8474435806274414,0.8474435806274414,0.21803531050682068,0.6294082403182983,0.6294082403182983,0.49674373865127563,0.4612360894680023,0.0,0.41449838876724243,0.0,0.0,-0.41246330738067627,-0.4172598123550415,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:04:06.814818,0.7437304854393005,0.7437304854393005,0.18776583671569824,0.5559646487236023,0.5559646487236023,0.4430045485496521,2.7342517375946045,0.0,0.4139522612094879,0.0,0.0,-0.4196534752845764,-0.4218052923679352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:05:32.709458,0.9206399321556091,0.9206399321556091,0.30951857566833496,0.6111213564872742,0.6111213564872742,0.4740070104598999,0.22066716849803925,0.0,0.3712746202945709,0.0,0.0,-0.365707129240036,-0.35232794284820557,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:06:56.123950,0.5834407806396484,0.5834407806396484,0.12239474058151245,0.4610460698604584,0.4610460698604584,0.36712074279785156,0.7641927599906921,0.0,0.4274449348449707,0.0,0.0,-0.4287683963775635,-0.4314311444759369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:08:18.214890,0.7588510513305664,0.7588510513305664,0.1025337353348732,0.6563172936439514,0.6563172936439514,0.4859825670719147,1.2471880912780762,0.0,0.42591702938079834,0.0,0.0,-0.43636366724967957,-0.4144195020198822,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:09:40.346840,0.5772783756256104,0.5772783756256104,0.12136681377887726,0.4559115767478943,0.4559115767478943,0.35336941480636597,0.38364097476005554,0.0,0.4269202649593353,0.0,0.0,-0.41697630286216736,-0.43492183089256287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:11:02.504990,0.6353071928024292,0.6353071928024292,0.11727644503116608,0.5180307626724243,0.5180307626724243,0.4120161533355713,1.036917805671692,0.0,0.43261370062828064,0.0,0.0,-0.43371590971946716,-0.45909079909324646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:12:24.676072,0.7262533903121948,0.7262533903121948,0.1405336856842041,0.5857197046279907,0.5857197046279907,0.4502243399620056,1.1545807123184204,0.0,0.4039756953716278,0.0,0.0,-0.3968268036842346,-0.4076566696166992,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:13:46.720911,0.6174496412277222,0.6174496412277222,0.10762146860361099,0.5098281502723694,0.5098281502723694,0.39370039105415344,1.2439159154891968,0.0,0.37832677364349365,0.0,0.0,-0.3868008852005005,-0.38404446840286255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:15:08.863948,0.589475154876709,0.589475154876709,0.06971438229084015,0.51976078748703,0.51976078748703,0.39296573400497437,0.9231061339378357,0.0,0.417339563369751,0.0,0.0,-0.4105972945690155,-0.41088148951530457,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:16:35.432469,0.47263461351394653,0.47263461351394653,0.05867739021778107,0.4139572083950043,0.4139572083950043,0.33969953656196594,1.1449871063232422,0.0,0.42108583450317383,0.0,0.0,-0.4229821264743805,-0.3993791937828064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:17:57.497929,0.5691075921058655,0.5691075921058655,0.09564602375030518,0.4734615683555603,0.4734615683555603,0.3632270097732544,0.739335298538208,0.0,0.36984673142433167,0.0,0.0,-0.37901797890663147,-0.3958885371685028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:19:19.595848,0.6008141040802002,0.6008141040802002,0.10900147259235382,0.49181264638900757,0.49181264638900757,0.39103323221206665,1.1915961503982544,0.0,0.38719549775123596,0.0,0.0,-0.38844892382621765,-0.3783123195171356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:20:42.010582,0.5905211567878723,0.5905211567878723,0.09678967297077179,0.49373146891593933,0.49373146891593933,0.3947155475616455,0.7053077816963196,0.0,0.42823052406311035,0.0,0.0,-0.42829832434654236,-0.4197763204574585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:22:04.126769,0.580599308013916,0.580599308013916,0.09607389569282532,0.4845253825187683,0.4845253825187683,0.3836617171764374,0.541103184223175,0.0,0.4036960303783417,0.0,0.0,-0.38584762811660767,-0.398783415555954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:23:26.493020,0.5770114660263062,0.5770114660263062,0.07142143696546555,0.50559002161026,0.50559002161026,0.38807302713394165,0.7398039698600769,0.0,0.39690980315208435,0.0,0.0,-0.42062732577323914,-0.40412789583206177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:24:48.688693,0.6247832775115967,0.6247832775115967,0.09226793050765991,0.5325153470039368,0.5325153470039368,0.401714950799942,1.136705994606018,0.0,0.406094491481781,0.0,0.0,-0.42608198523521423,-0.4088904559612274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:26:10.862053,0.5572584867477417,0.5572584867477417,0.0813373327255249,0.4759211540222168,0.4759211540222168,0.37383103370666504,0.9063604474067688,0.0,0.40807804465293884,0.0,0.0,-0.4108145833015442,-0.4119282364845276,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:27:32.996650,0.5252931118011475,0.5252931118011475,0.05237850546836853,0.4729146361351013,0.4729146361351013,0.3752697706222534,0.5426655411720276,0.0,0.41799697279930115,0.0,0.0,-0.41306695342063904,-0.3971482515335083,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08-18 00:28:55.206178,0.5190975069999695,0.5190975069999695,0.06544478982686996,0.4536527395248413,0.4536527395248413,0.3567206561565399,0.7514507174491882,0.0,0.43331754207611084,0.0,0.0,-0.44954752922058105,-0.44516927003860474,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
